,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,zipcode,sqft_living15,price
20024,3,2,2280,2,0,0,8,2280,0,424815.06315789477,2430,415000
20025,3,2,1660,3,0,0,8,1660,0,899607.6730769231,1750,975000
20026,4,2,3320,2,0,0,9,3320,0,521740.0146788991,1840,799950
20027,5,4,1680,1,0,0,8,1370,310,319581.3940298507,2040,545000
20028,4,4,2584,2,0,0,8,2584,0,286742.81162324647,2767,429900
20029,3,2,2217,2,0,0,7,2217,0,281194.8698060942,1470,275000
20030,3,2,2480,2,0,0,8,2480,0,493625.3098290598,2510,498000
20031,3,2,2610,2,0,0,9,2610,0,803990.8194444445,2610,754950
20032,4,3,3240,2,0,0,10,3240,0,790734.704735376,3380,895000
20033,4,3,3569,2,0,0,10,3569,0,304262.1082089552,2550,580000
20034,4,2,3181,2,0,0,8,3181,0,294111.27857142856,2056,379900
20035,4,2,1921,2,0,0,7,1921,0,281194.8698060942,1921,245000
20036,3,2,1570,2,0,0,8,1570,0,529629.7824675324,1800,417000
20037,3,2,1940,2,0,0,8,1940,0,617053.9660194175,1880,555000
20038,3,2,1940,2,0,0,8,1940,0,617053.9660194175,1880,555000
20039,4,2,2210,2,0,0,8,2210,0,311580.33638025593,1850,353000
20040,3,2,1280,2,0,0,8,1080,200,579109.8082706766,1280,539000
20041,3,2,1520,2,0,0,7,1520,0,676419.3921568628,1860,434900
20042,2,2,1230,2,0,0,7,1160,70,617053.9660194175,1240,325000
20043,3,2,1480,3,0,0,8,1480,0,585048.7790697674,1480,650000
20044,4,2,2612,2,0,0,8,2612,0,296187.98046875,2419,379950
20045,3,2,2350,2,0,0,8,2350,0,612642.738317757,2350,700000
20046,3,2,1300,2,0,0,8,1100,200,880077.752293578,1070,675000
20047,4,2,2020,1,0,0,7,2020,0,493625.3098290598,1410,379000
20048,3,2,2140,2,0,0,8,1960,180,617053.9660194175,2280,571000
20049,3,2,1380,2,0,0,8,1140,240,576834.808318264,1460,475000
20050,4,4,2730,2,0,0,8,2400,330,618695.1090909091,1980,769900
20051,4,4,4220,2,0,0,9,2910,1310,529629.7824675324,4290,633000
20052,3,2,1570,3,0,0,8,1570,0,585048.7790697674,1570,635000
20053,4,4,4670,2,0,3,11,3820,850,617053.9660194175,4310,1240000
20054,3,2,1370,3,0,0,8,1330,40,579109.8082706766,1570,524000
20055,4,4,3273,2,0,0,8,2671,602,304262.1082089552,2996,485000
20056,3,4,3880,2,0,3,11,3700,180,521740.0146788991,3880,1030000
20057,3,4,1494,3,0,0,8,1494,0,619944.1492281304,1494,650000
20058,3,2,2930,2,0,0,8,2930,0,645244.2264808363,3300,754842
20059,4,2,2598,2,0,0,9,2598,0,334921.0626780627,2502,428900
20060,3,2,2242,2,0,0,8,2242,0,334921.0626780627,1798,329900
20061,4,2,2830,2,0,0,9,2830,0,792187.8738170346,2840,1040000
20062,4,2,2710,2,0,0,7,2710,0,529629.7824675324,2380,544999
20063,4,3,2320,2,0,0,8,2320,0,493625.3098290598,2310,449950
20064,4,2,2720,2,0,0,9,2720,0,387011.5902636917,1590,635000
20065,3,2,1650,3,0,0,8,1650,0,863228.9432314411,1650,599000
20066,3,3,1430,2,0,0,8,1160,270,579109.8082706766,1160,478000
20067,4,2,2090,2,0,0,9,2090,0,304262.1082089552,1430,388000
20068,4,4,3660,2,0,0,9,2760,900,521740.0146788991,3630,809950
20069,4,4,4220,3,0,0,10,4220,0,790734.704735376,3730,1060000
20070,2,2,1450,2,0,0,9,1110,340,579109.8082706766,1620,659000
20071,4,4,3460,2,0,0,11,3460,0,493625.3098290598,3340,971971
20072,3,2,1350,3,0,0,8,1270,80,551768.5209125475,1350,389000
20073,4,3,3000,2,0,0,8,3000,0,367091.48387096776,2420,355000
20074,4,2,2950,2,0,0,9,2950,0,493625.3098290598,2790,551500
20075,4,2,2530,2,0,0,8,2530,0,367091.48387096776,2530,417838
20076,4,4,4650,2,0,0,11,3640,1010,1356523.9905362776,1710,1750000
20077,2,1,710,2,0,0,7,710,0,899607.6730769231,1370,399950
20078,4,2,3050,2,0,0,9,3050,0,462488.8692579505,1910,740000
20079,3,2,1150,2,0,0,7,1150,0,617053.9660194175,1150,335000
20080,5,5,3410,2,0,0,11,3410,0,2161300.0,3410,2250000
20081,3,2,1370,3,0,0,8,1370,0,585048.7790697674,1370,667000
20082,4,2,3540,2,0,0,9,3540,0,803990.8194444445,2150,920000
20083,3,2,1370,2,0,0,7,1010,360,551768.5209125475,1450,368000
20084,4,2,1714,2,0,0,8,1714,0,304262.1082089552,1714,307000
20085,4,3,3650,2,0,0,7,2940,710,462488.8692579505,2400,550000
20086,4,2,2990,2,0,0,9,2990,0,440232.31363636366,2990,594491
20087,4,2,3284,2,0,0,8,3284,0,334921.0626780627,2555,460458
20088,4,2,3550,1,0,0,8,1830,1720,859938.5542168674,2770,859000
20089,3,3,1860,2,0,0,8,1710,150,424734.60451977403,1350,399950
20090,3,3,1720,2,0,0,8,1360,360,634558.1448275862,1720,547500
20091,3,2,2540,2,0,0,7,2540,0,311580.33638025593,2270,310000
20092,4,3,3270,2,0,0,9,3270,0,803990.8194444445,2420,939000
20093,2,2,980,3,0,0,8,980,0,576834.808318264,980,329900
20094,3,2,1150,2,0,0,8,1020,130,579109.8082706766,1450,436000
20095,3,2,1820,2,0,0,8,1570,250,464322.38976377953,1470,320000
20096,3,2,1580,2,0,0,8,1580,0,424734.60451977403,1380,375000
20097,3,2,1460,2,0,0,7,1460,0,677215.034739454,1720,392137
20098,4,2,2900,2,0,0,8,2900,0,462488.8692579505,2590,520000
20099,5,3,2620,2,0,0,9,2620,0,462488.8692579505,2620,535000
20100,2,2,1340,2,0,0,8,940,400,618695.1090909091,1470,407000
20101,4,3,3266,2,0,0,8,3266,0,286742.81162324647,3087,424950
20102,2,2,1076,3,0,0,7,1076,0,469928.76772616134,1076,290000
20103,3,3,1680,2,0,0,8,1360,320,424734.60451977403,1530,399000
20104,3,2,1930,2,0,0,8,1300,630,792187.8738170346,1630,439990
20105,4,2,2880,2,0,0,9,1940,940,594706.5422740525,1560,635000
20106,4,2,2240,2,0,0,8,2240,0,685675.8435374149,1760,635000
20107,3,2,2594,2,0,0,8,2594,0,281194.8698060942,2981,351000
20108,2,2,1210,3,0,0,8,1210,0,579109.8082706766,1330,437500
20109,4,4,3760,2,0,0,9,2860,900,576834.808318264,1340,919204
20110,4,2,3600,2,0,0,9,3600,0,645244.2264808363,3590,923990
20111,4,2,2050,2,0,0,8,2050,0,612642.738317757,2050,639888
20112,3,3,1510,2,0,0,8,1220,290,880077.752293578,1670,675000
20113,4,2,2580,2,0,0,8,2580,0,803990.8194444445,1820,899900
20114,3,2,1670,2,0,0,7,1670,0,418019.36094674555,1670,252000
20115,4,2,3190,2,0,0,9,3190,0,645244.2264808363,2110,925000
20116,3,2,1280,3,0,0,8,1280,0,863228.9432314411,1450,552000
20117,4,2,2718,2,0,0,8,2718,0,334921.0626780627,2667,388500
20118,2,2,1370,3,0,0,8,1370,0,579109.8082706766,1280,548000
20119,3,2,1794,2,0,0,7,1794,0,281194.8698060942,3557,254950
20120,4,4,5120,2,0,0,10,3290,1830,677215.034739454,3360,1240000
20121,3,2,2160,2,0,0,9,1970,190,418019.36094674555,1810,629000
20122,4,2,2180,2,0,0,8,2180,0,387011.5902636917,1500,734000
20123,3,2,1490,2,0,0,7,1220,270,319581.3940298507,1490,309000
20124,3,2,2950,2,0,0,9,2950,0,493625.3098290598,2800,554950
20125,3,3,2990,2,0,0,9,2990,0,455617.1129032258,2590,785000
20126,4,2,2700,2,0,0,9,2700,0,493625.3098290598,3160,550000
20127,4,4,3130,3,0,0,10,3130,0,618695.1090909091,1950,1010000
20128,3,2,3620,2,0,0,8,3220,400,1194873.6382978724,2370,1580000
20129,5,3,2481,2,0,0,8,2481,0,281194.8698060942,2363,309000
20130,3,2,1730,2,0,0,8,1730,0,359496.2604166667,2030,328423
20131,3,2,1420,2,0,0,8,1140,280,594706.5422740525,1340,345000
20132,5,4,3160,2,0,0,9,3160,0,490377.1076923077,2100,660000
20133,3,3,1320,2,0,0,8,1040,280,792187.8738170346,1440,385000
20134,2,2,1010,2,0,0,8,710,300,849714.8097826086,1140,459000
20135,3,2,1870,2,0,0,7,1870,0,311580.33638025593,2130,248000
20136,4,4,5220,2,0,3,11,3550,1670,790734.704735376,3110,1480000
20137,4,2,2260,2,0,0,8,2260,0,367091.48387096776,2240,379000
20138,5,4,4340,3,0,4,10,4340,0,579109.8082706766,1770,2950000
20139,2,2,1620,2,0,0,8,1540,80,612642.738317757,1530,395000
20140,3,2,2280,2,0,0,8,1880,400,617053.9660194175,2280,535000
20141,5,4,3400,2,0,0,9,2550,850,418019.36094674555,2380,970000
20142,2,2,830,2,0,0,7,830,0,319581.3940298507,830,205000
20143,4,2,2310,2,0,0,8,2310,0,311580.33638025593,2310,310000
20144,2,2,830,2,0,0,7,830,0,594706.5422740525,1480,334500
20145,5,3,4130,2,0,0,10,4130,0,685675.8435374149,3730,995000
20146,4,3,2050,2,0,0,8,2050,0,281194.8698060942,2050,370228
20147,4,2,2050,2,0,0,9,2050,0,367091.48387096776,2340,383000
20148,3,2,1600,2,0,0,8,1600,0,617053.9660194175,1445,384500
20149,5,2,3190,2,0,0,9,3190,0,676419.3921568628,1650,865000
20150,4,4,3860,"2,5",0,0,10,3860,0,612642.738317757,3040,1050000
20151,4,2,2040,2,0,0,8,2040,0,462488.8692579505,2380,502000
20152,4,4,3845,2,0,0,10,3845,0,1356523.9905362776,1710,1750000
20153,4,2,2650,2,0,0,8,2650,0,493625.3098290598,2650,569995
20154,4,2,3430,2,0,0,8,3430,0,682885.9898989899,3580,749950
20155,3,2,2430,2,0,0,8,2430,0,685675.8435374149,2640,550000
20156,3,4,2876,2,0,0,8,2360,516,570073.5201465201,2390,525000
20157,4,4,2550,2,0,0,7,2550,0,529629.7824675324,2430,516000
20158,4,4,4100,2,0,0,9,4100,0,612642.738317757,2010,1350000
20159,4,2,2730,2,0,0,7,2730,0,493625.3098290598,2190,440000
20160,3,2,1780,2,0,0,8,1080,700,585048.7790697674,1780,660000
20161,3,2,1880,2,0,0,7,1880,0,311580.33638025593,2260,261950
20162,5,4,3090,2,0,0,10,3090,0,353619.07472527475,3191,551000
20163,3,4,2460,2,0,0,8,1900,560,423736.9058295964,2440,665000
20164,4,4,2910,2,0,0,9,2910,0,529629.7824675324,2910,610000
20165,4,4,2910,2,0,0,9,2910,0,529629.7824675324,2910,645000
20166,3,2,1930,1,0,0,9,1930,0,529629.7824675324,2770,536751
20167,3,2,1413,2,0,0,8,1413,0,300340.40293040295,1763,260000
20168,3,3,4030,2,0,0,10,3630,400,863228.9432314411,1660,1310000
20169,4,3,2880,"2,5",0,0,8,2880,0,286742.81162324647,2880,429900
20170,4,3,2360,1,0,0,8,2360,0,359496.2604166667,1440,535000
20171,2,2,1070,3,0,0,8,1070,0,579109.8082706766,1290,462550
20172,3,3,1460,3,0,0,8,1460,0,585048.7790697674,1310,602000
20173,4,3,3800,2,0,0,9,3800,0,490377.1076923077,3400,730000
20174,2,2,1190,3,0,0,8,1190,0,319581.3940298507,1190,300500
20175,5,2,3200,2,0,0,9,3200,0,529629.7824675324,3290,675000
20176,3,2,1970,2,0,0,8,1680,290,355678.51612903224,1690,415000
20177,3,2,2830,2,0,0,9,2830,0,490377.1076923077,2830,614000
20178,4,2,2630,2,0,0,7,2630,0,311580.33638025593,2770,385000
20179,4,3,2720,2,0,0,9,2720,0,462488.8692579505,2830,594000
20180,4,3,3160,2,0,0,9,3160,0,803990.8194444445,2200,860000
20181,4,4,3770,2,0,0,10,2940,830,685675.8435374149,3300,1100000
20182,4,3,3500,2,0,0,9,3500,0,677215.034739454,3480,775000
20183,5,3,2710,2,0,0,8,2710,0,367091.48387096776,2710,430760
20184,2,2,2170,1,0,2,8,2170,0,677215.034739454,2310,755000
20185,2,2,1540,3,0,0,9,1540,0,634558.1448275862,1410,640000
20186,3,3,1876,3,0,0,9,1876,0,619944.1492281304,1876,613500
20187,4,4,3720,1,0,2,10,3720,0,423665.99,2190,780000
20188,4,2,3148,2,0,3,9,3148,0,302896.7392857143,3000,550000
20189,4,3,3240,2,0,0,9,3240,0,677215.034739454,3320,789500
20190,5,4,3340,2,0,0,8,2580,760,529629.7824675324,3420,592000
20191,4,2,2413,2,0,0,8,2413,0,311580.33638025593,2380,454950
20192,4,2,2500,2,0,0,7,2500,0,493625.3098290598,2230,475000
20193,2,2,1180,2,0,0,10,780,400,899607.6730769231,1380,659000
20194,4,2,2890,2,0,0,9,2890,0,462488.8692579505,2890,570000
20195,5,3,2230,1,0,0,7,1330,900,240328.3717472119,2230,347500
20196,4,2,1767,2,0,0,8,1767,0,281194.8698060942,1949,205000
20197,3,3,1450,2,0,0,8,1100,350,424734.60451977403,1450,380000
20198,5,3,2930,2,0,0,9,2930,0,420895.47536945814,2750,718000
20199,5,3,2710,2,0,0,8,2710,0,493625.3098290598,2590,515805
20200,4,3,3600,2,0,1,10,3000,600,493625.3098290598,3970,1030000
20201,3,2,1800,2,0,0,8,1800,0,529629.7824675324,1800,437718
20202,4,2,2290,2,0,0,8,2290,0,319581.3940298507,1380,450000
20203,3,2,1510,2,0,0,8,1060,450,634558.1448275862,1510,515000
20204,2,2,1090,2,0,0,7,1090,0,302896.7392857143,1380,204000
20205,3,2,1270,3,0,0,8,1270,0,585048.7790697674,1330,360000
20206,3,2,1540,3,0,0,8,1540,0,585048.7790697674,1510,550000
20207,3,2,2930,2,0,0,9,2930,0,529629.7824675324,2760,650880
20208,5,4,4360,2,0,4,10,3530,830,803990.8194444445,2680,1790000
20209,4,4,3640,2,0,3,9,2790,850,790734.704735376,3270,895900
20210,4,2,2430,2,0,0,8,2430,0,617053.9660194175,1930,585000
20211,3,2,1520,2,0,0,8,1240,280,424734.60451977403,1710,380000
20212,5,3,2730,2,0,0,8,2730,0,493625.3098290598,2730,565997
20213,3,3,2440,2,0,0,8,1930,510,424734.60451977403,2440,459000
20214,3,4,1580,2,0,0,8,1340,240,594706.5422740525,1560,550000
20215,3,2,1420,3,0,0,8,1420,0,585048.7790697674,1530,500000
20216,5,3,2820,2,0,0,8,2230,590,418019.36094674555,2610,461500
20217,4,6,5060,2,0,0,11,5060,0,1356523.9905362776,3010,2150000
20218,4,2,2650,2,0,0,8,2650,0,618695.1090909091,1110,790000
20219,3,2,1490,2,0,0,9,1040,450,1096239.0074349442,1490,735000
20220,4,2,3060,2,0,0,9,3060,0,493625.3098290598,3040,588000
20221,3,3,3240,2,0,0,8,2770,470,790734.704735376,2660,724500
20222,3,3,2820,2,0,0,9,2820,0,645244.2264808363,3140,749000
20223,5,4,4140,2,0,0,8,4140,0,790734.704735376,3330,720000
20224,2,2,982,2,0,0,8,806,176,387011.5902636917,1010,250000
20225,3,3,2460,2,0,0,9,2460,0,612642.738317757,2570,790000
20226,4,2,2547,2,0,0,9,2547,0,334921.0626780627,2598,392440
20227,4,2,1834,2,0,0,8,1834,0,311580.33638025593,1979,280000
20228,4,4,3130,3,0,0,10,2450,680,1096239.0074349442,2540,1330000
20229,4,2,2730,2,0,0,9,2730,0,424734.60451977403,1250,649000
20230,2,2,1380,2,0,0,8,1050,330,576834.808318264,1360,457000
20231,4,4,4700,2,0,1,11,3910,790,803990.8194444445,2370,2230000
20232,3,3,2330,2,0,0,9,1920,410,355678.51612903224,2330,453000
20233,3,2,1730,2,0,0,8,1730,0,359496.2604166667,2030,329780
20234,2,2,2350,3,0,2,10,2000,350,594706.5422740525,1950,1050000
20235,5,4,4000,2,0,0,9,4000,0,586120.875,3690,771005
20236,3,2,3350,1,0,0,9,2180,1170,645628.2261484099,2570,1300000
20237,3,3,1530,3,0,0,8,1530,0,579109.8082706766,1530,607500
20238,2,2,1610,2,0,0,7,1610,0,420895.47536945814,1950,278000
20239,4,3,2620,2,0,0,8,2620,0,440232.31363636366,2790,475000
20240,3,2,1300,2,0,0,8,850,450,424734.60451977403,1300,270000
20241,4,4,3590,2,0,2,9,3140,450,619944.1492281304,2100,1300000
20242,4,2,2490,2,0,0,8,2490,0,645244.2264808363,2970,778983
20243,3,2,1320,2,0,0,7,880,440,418019.36094674555,3040,221000
20244,4,2,1800,2,0,0,8,1800,0,319581.3940298507,1800,338800
20245,5,2,3360,2,0,0,9,3360,0,685675.8435374149,3230,834995
20246,4,2,3220,2,0,0,8,3220,0,424815.06315789477,3020,550000
20247,3,4,2514,2,0,0,8,2024,490,521740.0146788991,2090,575000
20248,4,3,3130,2,0,0,9,3130,0,493625.3098290598,1570,649000
20249,4,2,2720,2,0,0,8,2720,0,529629.7824675324,2590,545000
20250,2,2,1390,2,0,0,8,1165,225,634558.1448275862,1415,625000
20251,4,4,4920,2,0,3,10,3820,1100,440232.31363636366,4920,1040000
20252,3,2,2134,"2,5",0,0,8,2134,0,617053.9660194175,2170,611000
20253,3,2,1741,2,0,0,8,1741,0,296187.98046875,2002,300000
20254,3,2,2560,2,0,0,8,2560,0,677215.034739454,2560,577000
20255,4,2,2220,2,0,0,8,2220,0,367091.48387096776,2530,349990
20256,3,2,1910,2,0,0,9,1910,0,612642.738317757,1890,650000
20257,2,2,980,2,0,0,7,820,160,594706.5422740525,1130,378000
20258,3,2,1950,2,0,0,7,1950,0,311580.33638025593,2300,313200
20259,5,4,4150,2,0,0,10,4150,0,790734.704735376,3230,1210000
20260,2,2,1110,2,0,0,7,950,160,418019.36094674555,1110,252500
20261,3,2,1250,2,0,0,8,1080,170,319581.3940298507,1250,308000
20262,4,2,3310,2,0,0,9,3310,0,645244.2264808363,2600,803100
20263,4,2,2020,2,0,0,7,2020,0,493625.3098290598,2020,415000
20264,4,4,3310,2,0,0,9,3310,0,677215.034739454,3320,785000
20265,4,2,2798,2,0,0,9,2798,0,304262.1082089552,2358,499950
20266,4,2,1847,2,0,0,7,1847,0,281194.8698060942,1767,216000
20267,4,2,2420,2,0,0,9,2420,0,367091.48387096776,2420,380000
20268,4,2,2020,2,0,0,7,2020,0,367091.48387096776,2210,345000
20269,4,2,2400,2,0,0,8,2400,0,493625.3098290598,2710,456500
20270,3,2,1760,1,0,0,8,1760,0,367091.48387096776,2310,382495
20271,4,2,2110,2,0,0,7,2110,0,311580.33638025593,2300,324950
20272,4,2,2692,2,0,0,9,2692,0,296187.98046875,2574,436472
20273,3,2,1490,2,0,0,7,1490,0,462488.8692579505,1580,365250
20274,5,3,3960,2,0,0,10,3960,0,790734.704735376,2930,919990
20275,4,2,1740,2,0,0,7,1740,0,311580.33638025593,1950,316475
20276,4,2,1940,1,0,0,8,1190,750,462488.8692579505,1910,425000
20277,2,1,970,2,0,0,7,790,180,551768.5209125475,1150,302860
20278,3,2,1852,2,0,0,7,1852,0,234284.0351758794,2166,298000
20279,4,4,4810,2,0,3,11,4810,0,1356523.9905362776,3970,3200000
20280,4,4,5635,2,0,3,10,4360,1275,294111.27857142856,3726,950000
20281,3,2,1520,2,0,0,7,1520,0,493625.3098290598,1820,333000
20282,3,2,2099,2,0,0,7,2099,0,234284.0351758794,2099,289950
20283,3,2,1250,3,0,0,8,1250,0,551768.5209125475,1250,419950
20284,2,2,1090,3,0,0,8,1090,0,585048.7790697674,1110,306000
20285,4,2,3216,2,0,0,9,3216,0,296187.98046875,2815,498445
20286,4,2,2970,2,0,0,8,2970,0,645244.2264808363,3010,775950
20287,3,2,2610,2,0,0,8,2610,0,529629.7824675324,2580,605000
20288,2,2,1340,2,0,0,7,1060,280,634558.1448275862,2480,520000
20289,4,3,3300,2,0,0,9,3300,0,685675.8435374149,3520,849990
20290,3,2,1630,1,0,0,10,1630,0,576834.808318264,2030,767450
20291,3,2,1590,2,0,0,9,1060,530,634558.1448275862,1510,665000
20292,2,3,1310,"3,5",0,0,8,1310,0,585048.7790697674,1350,525000
20293,4,4,3600,2,0,0,9,2940,660,790734.704735376,3490,870515
20294,4,2,2154,2,0,0,9,2154,0,353619.07472527475,2154,390000
20295,3,2,1530,3,0,0,8,1530,0,594706.5422740525,1580,500000
20296,3,2,1360,2,0,0,8,1094,266,576834.808318264,1522,399950
20297,3,2,1320,2,0,0,7,1320,0,418019.36094674555,1320,305000
20298,4,2,1660,2,0,0,7,1660,0,281194.8698060942,1544,255000
20299,4,2,2891,2,0,0,9,2891,0,281194.8698060942,2550,415000
20300,3,2,2340,2,0,0,10,2120,220,617053.9660194175,2640,716500
20301,3,2,2320,3,0,0,8,2320,0,676419.3921568628,1240,425000
20302,4,2,2190,2,0,0,8,2190,0,490377.1076923077,2190,540000
20303,3,2,2060,2,0,0,8,2060,0,367091.48387096776,2370,324747
20304,3,2,1740,2,0,0,7,1740,0,677215.034739454,1740,385000
20305,3,2,1400,2,0,0,7,1400,0,311580.33638025593,2110,270000
20306,5,4,4410,2,0,0,11,4410,0,645244.2264808363,2720,1240000
20307,3,2,1780,2,0,0,8,1080,700,585048.7790697674,2000,672000
20308,3,2,1760,2,0,0,8,1760,0,367091.48387096776,2000,310000
20309,3,4,4410,2,1,4,11,3430,980,420895.47536945814,3550,3000000
20310,6,4,5550,2,0,2,11,4270,1280,803990.8194444445,3480,2350000
20311,3,2,2432,2,0,2,9,2432,0,281194.8698060942,2912,427000
20312,3,2,2283,2,0,0,8,2283,0,300340.40293040295,1760,389950
20313,3,2,1860,2,0,0,8,1860,0,424815.06315789477,2110,309620
20314,4,2,2701,2,0,0,9,2701,0,334921.0626780627,2570,399895
20315,4,2,2930,2,0,0,9,2930,0,296187.98046875,2815,442515
20316,3,2,1540,3,0,0,8,1540,0,585048.7790697674,1540,375000
20317,3,2,2242,2,0,0,8,2242,0,334921.0626780627,2009,309780
20318,3,2,1950,2,0,0,7,1950,0,529629.7824675324,2260,425000
20319,2,3,1160,2,0,0,7,880,280,594706.5422740525,1250,405000
20320,3,2,2060,2,0,0,9,2060,0,334921.0626780627,2648,356250
20321,3,2,1230,3,0,0,8,1230,0,792187.8738170346,1760,550000
20322,2,2,1160,2,0,0,7,1160,0,594706.5422740525,1220,340000
20323,4,2,2245,2,0,0,8,2245,0,367091.48387096776,2530,362865
20324,4,4,4120,2,0,1,11,3970,150,521740.0146788991,4120,1360000
20325,4,2,3400,2,0,0,9,3400,0,645244.2264808363,3070,830000
20326,5,4,4270,2,0,0,10,3210,1060,803990.8194444445,2410,1600000
20327,4,4,2890,2,0,0,9,2370,520,790734.704735376,3490,855000
20328,5,4,3220,2,0,0,9,2900,320,803990.8194444445,2100,1210000
20329,4,4,4010,2,0,1,11,4010,0,617053.9660194175,3550,1390000
20330,4,4,2260,2,0,0,7,2260,0,289078.3455882353,1270,400200
20331,2,1,1140,"1,5",0,0,8,1010,130,424734.60451977403,1360,235000
20332,3,2,1640,1,0,0,8,1640,0,367091.48387096776,1770,349950
20333,4,3,3510,2,0,0,9,3510,0,493625.3098290598,3550,659950
20334,3,3,3010,2,0,0,9,3010,0,790734.704735376,2950,785000
20335,2,2,1060,2,0,0,8,980,80,792187.8738170346,1020,475000
20336,3,2,1658,2,0,0,8,1658,0,302896.7392857143,1658,263900
20337,3,2,1960,2,0,0,8,1960,0,367091.48387096776,1840,342000
20338,3,2,2420,2,0,0,8,2420,0,367091.48387096776,2370,367899
20339,3,4,3420,"1,5",0,0,9,3420,0,493625.3098290598,1590,657044
20340,2,2,893,2,0,0,8,893,0,634558.1448275862,1340,359950
20341,4,3,3020,2,0,0,9,3020,0,803990.8194444445,3010,879950
20342,4,2,2470,2,0,0,8,2470,0,462488.8692579505,2470,550000
20343,4,2,2009,2,0,0,8,2009,0,334921.0626780627,1798,279000
20344,3,2,1530,"2,5",0,0,7,1530,0,462488.8692579505,1530,255000
20345,3,2,1590,3,0,0,8,1590,0,579109.8082706766,1520,609500
20346,5,3,2630,2,0,0,8,1670,960,420895.47536945814,2240,420000
20347,4,2,3230,2,0,0,9,3230,0,493625.3098290598,2950,570000
20348,3,2,1430,2,0,0,8,1430,0,355678.51612903224,1270,439000
20349,3,2,2242,2,0,0,8,2242,0,334921.0626780627,2009,310000
20350,4,2,2500,2,0,0,8,2500,0,594706.5422740525,1480,635000
20351,3,2,1230,2,0,0,8,1080,150,792187.8738170346,1230,399950
20352,4,2,3020,"2,5",0,0,9,3020,0,612642.738317757,2570,805000
20353,4,4,3480,2,0,0,9,2460,1020,1096239.0074349442,2620,1800000
20354,4,3,3330,1,0,0,9,1830,1500,585048.7790697674,1200,1210000
20355,4,2,3400,2,0,0,10,3190,210,493625.3098290598,3400,745000
20356,2,2,830,2,0,0,7,830,0,594706.5422740525,1480,329445
20357,5,3,3110,2,0,0,8,3110,0,490377.1076923077,2450,588000
20358,3,2,1910,2,0,0,8,1910,0,612642.738317757,1630,494815
20359,3,3,3230,2,0,0,9,2680,550,529629.7824675324,2710,591975
20360,5,3,3380,2,0,0,9,3380,0,493625.3098290598,2840,600000
20361,3,3,2830,2,0,0,8,2830,0,612642.738317757,2160,673000
20362,5,4,3700,2,0,0,9,3700,0,685675.8435374149,3170,889950
20363,4,3,2520,2,0,0,7,2520,0,529629.7824675324,2510,500000
20364,3,2,1530,2,0,0,8,1240,290,579109.8082706766,1690,500000
20365,4,4,4420,2,0,0,10,3410,1010,617053.9660194175,4420,890000
20366,3,3,1460,3,0,0,8,1460,0,576834.808318264,1460,437000
20367,3,2,1450,2,0,0,8,1160,290,618695.1090909091,1370,419700
20368,3,2,1160,1,0,0,6,580,580,551768.5209125475,1160,394000
20369,3,2,1640,1,0,0,8,1640,0,367091.48387096776,1940,342000
20370,3,2,1444,"1,5",0,0,7,1444,0,489382.0170940171,1760,420000
20371,3,2,1620,3,0,4,8,1470,150,585048.7790697674,1620,580000
20372,2,2,1100,2,0,0,7,900,200,418019.36094674555,1340,343000
20373,2,2,1340,2,0,0,8,1120,220,594706.5422740525,1340,390000
20374,3,2,1450,2,0,0,7,1450,0,367091.48387096776,1870,274000
20375,4,2,3040,2,0,0,9,3040,0,676419.3921568628,2360,700000
20376,4,2,2560,2,0,0,9,2560,0,551768.5209125475,2160,838000
20377,6,3,2744,2,0,0,7,2744,0,234284.0351758794,2470,300000
20378,3,2,1420,3,0,0,8,1420,0,585048.7790697674,1350,467000
20379,2,1,700,1,0,0,6,700,0,355678.51612903224,1500,395000
20380,5,4,4110,2,0,2,10,2970,1140,286742.81162324647,2730,734000
20381,5,3,2670,2,0,0,8,2670,0,493625.3098290598,2560,480000
20382,3,3,2130,2,0,0,9,1080,1050,418019.36094674555,1520,539000
20383,5,3,3078,2,0,0,9,3078,0,311580.33638025593,1979,459950
20384,2,1,840,2,0,0,7,840,0,551768.5209125475,1030,306500
20385,3,2,1800,2,0,0,8,1800,0,529629.7824675324,1800,408474
20386,3,3,2580,2,0,0,8,2580,0,493625.3098290598,2700,437000
